Date,Fechamento,Máxima,Mínima,Abertura,Volume
1999-02-17,9195.4697265625,9365.5400390625,9179.2099609375,9289.7802734375,83350000
1999-02-18,9298.6298828125,9308.759765625,9190.9404296875,9201.8701171875,75070000
1999-02-19,9339.9501953125,9395.669921875,9267.7099609375,9299.169921875,73110000
1999-02-22,9552.6796875,9558.2802734375,9331.16015625,9339.9501953125,81950000
1999-02-23,9544.419921875,9611.330078125,9473.240234375,9553.48046875,84810000
1999-02-24,9399.669921875,9600.1298828125,9391.1396484375,9544.23046875,82630000
1999-02-25,9366.33984375,9396.1904296875,9233.3203125,9395.66015625,80780000
1999-02-26,9306.580078125,9398.400390625,9252.51953125,9365.259765625,81460000
1999-03-01,9324.7802734375,9355.2099609375,9222.6298828125,9307.3896484375,104740000
1999-03-02,9297.6103515625,9421.2197265625,9268.0,9324.240234375,79710000
1999-03-03,9275.8798828125,9337.0,9211.23046875,9296.4404296875,74640000
1999-03-04,9467.400390625,9480.7099609375,9275.7197265625,9275.7197265625,110950000
1999-03-05,9736.080078125,9738.7900390625,9467.669921875,9467.669921875,97210000
1999-03-08,9727.6103515625,9764.7998046875,9674.330078125,9737.1904296875,78540000
1999-03-09,9693.759765625,9798.9296875,9669.8896484375,9725.3896484375,96620000
1999-03-10,9772.83984375,9776.169921875,9675.7197265625,9695.98046875,90040000
1999-03-11,9897.4404296875,9935.4599609375,9769.9599609375,9769.9599609375,97870000
1999-03-12,9876.349609375,9958.76953125,9861.919921875,9897.7197265625,97760000
1999-03-15,9958.76953125,9970.150390625,9862.48046875,9876.080078125,78860000
1999-03-16,9930.4697265625,10001.7802734375,9926.580078125,9957.66015625,74480000
1999-03-17,9879.41015625,9960.7099609375,9859.150390625,9931.1298828125,84570000
1999-03-18,9997.6201171875,10001.509765625,9845.830078125,9873.900390625,86480000
1999-03-19,9903.5498046875,10085.3095703125,9899.9404296875,10001.23046875,117430000
1999-03-22,9890.509765625,9934.6298828125,9874.9697265625,9902.2802734375,61210000
1999-03-23,9671.830078125,9891.0595703125,9632.7099609375,9890.23046875,87510000
1999-03-24,9666.83984375,9703.1904296875,9625.2099609375,9671.5595703125,72990000
1999-03-25,9836.3896484375,9841.9404296875,9664.900390625,9664.900390625,80470000
1999-03-26,9822.240234375,9853.3203125,9747.3095703125,9836.3896484375,66210000
1999-03-29,10006.7802734375,10040.3603515625,9821.6103515625,9821.6103515625,69040000
1999-03-30,9913.259765625,10003.83984375,9874.41015625,10003.83984375,73970000
1999-03-31,9786.16015625,10002.33984375,9781.4501953125,9914.3701171875,111740000
1999-04-01,9832.509765625,9840.0,9765.6298828125,9786.4404296875,68310000
1999-04-05,10007.330078125,10023.150390625,9836.1201171875,9836.1201171875,71120000
1999-04-06,9963.490234375,10030.3701171875,9915.759765625,10004.83984375,74900000
1999-04-07,10085.3095703125,10089.75,9955.16015625,9963.490234375,95470000
1999-04-08,10197.7001953125,10209.080078125,10059.7802734375,10086.419921875,91210000
1999-04-09,10173.83984375,10212.1298828125,10094.4697265625,10197.7001953125,79950000
1999-04-12,10339.509765625,10340.6201171875,10096.6904296875,10174.1103515625,84540000
1999-04-13,10395.009765625,10418.8701171875,10316.4697265625,10340.6201171875,88310000
1999-04-14,10411.66015625,10526.5400390625,10367.8095703125,10394.73046875,107230000
1999-04-15,10462.7197265625,10500.740234375,10378.6298828125,10411.66015625,137100000
1999-04-16,10493.8896484375,10520.009765625,10386.6103515625,10463.5595703125,113560000
1999-04-19,10440.5302734375,10765.740234375,10404.8701171875,10493.8896484375,145000000
1999-04-20,10448.5498046875,10496.3701171875,10333.150390625,10440.5302734375,113400000
1999-04-21,10581.419921875,10581.419921875,10420.76953125,10448.9599609375,95180000
1999-04-22,10727.1796875,10753.8095703125,10580.0498046875,10580.6201171875,107780000
1999-04-23,10689.669921875,10754.669921875,10646.7099609375,10726.0400390625,106990000
1999-04-26,10718.58984375,10729.1904296875,10649.8603515625,10689.669921875,86860000
1999-04-27,10831.7099609375,10847.740234375,10719.16015625,10719.16015625,103340000
1999-04-28,10845.4501953125,10935.3701171875,10811.08984375,10831.990234375,99540000
1999-04-29,10878.3798828125,10928.2099609375,10834.8603515625,10844.7802734375,104670000
1999-04-30,10789.0400390625,10961.7099609375,10654.73046875,10876.9501953125,122040000
1999-05-03,11014.6904296875,11014.6904296875,10756.1103515625,10789.0400390625,94430000
1999-05-04,10886.1103515625,11035.3095703125,10868.3603515625,11014.6904296875,105900000
1999-05-05,10955.41015625,10955.41015625,10775.8603515625,10883.5400390625,110840000
1999-05-06,10946.8203125,10980.0400390625,10852.3203125,10949.73046875,118310000
1999-05-07,11031.58984375,11033.8798828125,10933.650390625,10947.1103515625,91890000
1999-05-10,11007.25,11100.599609375,10951.98046875,11029.1396484375,91670000
1999-05-11,11026.150390625,11102.3203125,10970.58984375,11001.23046875,95280000
1999-05-12,11000.3701171875,11043.6103515625,10812.8095703125,11023.6103515625,93550000
1999-05-13,11107.1904296875,11130.669921875,10998.4296875,10998.4296875,86560000
1999-05-14,10913.3203125,11106.759765625,10870.080078125,11105.900390625,88150000
1999-05-17,10853.4697265625,10910.5703125,10745.7998046875,10910.5703125,78880000
1999-05-18,10836.9501953125,10930.75,10740.7998046875,10849.7900390625,95790000
1999-05-19,10887.3896484375,10891.8095703125,10797.1298828125,10836.669921875,83780000
1999-05-20,10866.740234375,10946.080078125,10866.740234375,10887.6796875,77580000
1999-05-21,10829.2802734375,10888.8603515625,10787.400390625,10867.0400390625,79810000
1999-05-24,10654.669921875,10856.419921875,10626.650390625,10829.8701171875,92340000
1999-05-25,10531.08984375,10754.66015625,10530.2099609375,10651.73046875,89820000
1999-05-26,10702.16015625,10721.330078125,10518.7001953125,10530.8896484375,97200000
1999-05-27,10466.9296875,10701.2802734375,10434.259765625,10701.2802734375,98020000
1999-05-28,10559.740234375,10589.5,10467.240234375,10468.490234375,72820000
1999-06-01,10596.259765625,10597.51953125,10409.1396484375,10561.009765625,84670000
1999-06-02,10577.8896484375,10627.599609375,10464.5498046875,10594.8896484375,79170000
1999-06-03,10663.6904296875,10667.1796875,10577.259765625,10577.259765625,71280000
1999-06-04,10799.83984375,10799.83984375,10659.580078125,10661.7900390625,87580000
1999-06-07,10909.3798828125,10917.2998046875,10782.740234375,10799.2001953125,84220000
1999-06-08,10765.6396484375,10909.0703125,10724.169921875,10908.1201171875,80040000
1999-06-09,10690.2900390625,10790.01953125,10672.5595703125,10765.6396484375,77250000
1999-06-10,10621.26953125,10690.2900390625,10526.2900390625,10690.2900390625,86330000
1999-06-11,10490.509765625,10691.5595703125,10430.669921875,10618.23046875,77530000
1999-06-14,10563.330078125,10606.3896484375,10486.7099609375,10490.830078125,67040000
1999-06-15,10594.990234375,10682.0595703125,10562.0595703125,10563.330078125,73190000
1999-06-16,10784.9501953125,10800.4697265625,10598.2197265625,10598.5400390625,86490000
1999-06-17,10841.6298828125,10870.4404296875,10714.349609375,10777.7197265625,70150000
1999-06-18,10855.5595703125,10888.490234375,10811.5498046875,10847.6396484375,111100000
1999-06-21,10815.98046875,10880.25,10755.830078125,10854.75,74690000
1999-06-22,10721.6298828125,10815.98046875,10708.650390625,10815.98046875,67370000
1999-06-23,10666.8603515625,10725.1201171875,10616.83984375,10721.6298828125,68710000
1999-06-24,10534.830078125,10666.8603515625,10471.2001953125,10666.8603515625,78750000
1999-06-25,10552.5595703125,10650.400390625,10538.0,10542.4296875,62020000
1999-06-28,10655.150390625,10692.509765625,10555.8798828125,10555.8798828125,71640000
1999-06-29,10815.349609375,10815.349609375,10633.9296875,10655.4599609375,82390000
1999-06-30,10970.7998046875,11003.41015625,10731.4501953125,10813.8896484375,125380000
1999-07-01,11066.419921875,11080.349609375,10903.6796875,10966.0498046875,100670000
1999-07-02,11139.240234375,11139.5595703125,11058.8203125,11065.150390625,65820000
1999-07-06,11135.1201171875,11236.759765625,11104.099609375,11137.4697265625,78110000
1999-07-07,11187.3603515625,11187.3603515625,11080.349609375,11135.1201171875,81750000
1999-07-08,11126.8896484375,11211.1103515625,11092.0703125,11182.6201171875,97370000
1999-07-09,11193.7001953125,11194.330078125,11124.0400390625,11125.6298828125,88430000
1999-07-12,11200.98046875,11230.740234375,11149.6904296875,11193.3798828125,75300000
1999-07-13,11175.01953125,11211.1103515625,11085.099609375,11200.0302734375,80110000
1999-07-14,11148.099609375,11209.2099609375,11112.009765625,11177.5498046875,72720000
1999-07-15,11186.41015625,11217.759765625,11149.3701171875,11149.3701171875,83290000
1999-07-16,11209.83984375,11213.330078125,11143.0400390625,11186.349609375,80450000
1999-07-19,11187.6796875,11252.26953125,11159.8203125,11209.83984375,79780000
1999-07-20,10996.1298828125,11188.6298828125,10969.5400390625,11188.0,88320000
1999-07-21,11002.7802734375,11055.9697265625,10945.48046875,10998.9404296875,85190000
1999-07-22,10969.2197265625,11044.259765625,10880.25,11002.7802734375,84310000
1999-07-23,10910.9599609375,11006.580078125,10861.8896484375,10969.2197265625,64990000
1999-07-26,10863.16015625,10929.330078125,10831.8095703125,10907.7998046875,69510000
1999-07-27,10979.0400390625,11031.2802734375,10862.83984375,10862.83984375,73550000
1999-07-28,10972.0703125,11023.990234375,10925.849609375,10970.7998046875,65370000
1999-07-29,10791.2900390625,10971.3603515625,10714.0302734375,10971.3603515625,74600000
1999-07-30,10655.150390625,10825.7998046875,10647.8603515625,10791.2900390625,82550000
1999-08-02,10645.9599609375,10791.599609375,10615.25,10654.830078125,68670000
1999-08-03,10677.3095703125,10727.9697265625,10613.990234375,10645.9599609375,76710000
1999-08-04,10674.76953125,10829.91015625,10670.0302734375,10675.66015625,88660000
1999-08-05,10793.8203125,10798.25,10566.1796875,10675.41015625,124250000
1999-08-06,10714.0302734375,10818.2001953125,10653.25,10792.580078125,84820000
1999-08-09,10707.7001953125,10761.83984375,10683.3203125,10714.0302734375,81310000
1999-08-10,10655.150390625,10714.669921875,10549.080078125,10704.2197265625,98920000
1999-08-11,10787.7998046875,10795.7197265625,10646.91015625,10650.58984375,85160000
1999-08-12,10789.3896484375,10900.830078125,10780.83984375,10785.650390625,71310000
1999-08-13,10973.650390625,10981.8896484375,10786.7001953125,10786.7001953125,77850000
1999-08-16,11046.7900390625,11046.7900390625,10950.8603515625,10980.1103515625,65130000
1999-08-17,11117.080078125,11117.080078125,11011.650390625,11049.6396484375,84280000
1999-08-18,10991.3798828125,11110.919921875,10982.83984375,11109.66015625,85320000
1999-08-19,10963.83984375,10995.5,10873.2900390625,10988.849609375,87200000
1999-08-20,11100.6103515625,11100.6103515625,10963.83984375,10963.83984375,104090000
1999-08-23,11299.759765625,11299.759765625,11098.080078125,11099.66015625,85070000
1999-08-24,11283.2998046875,11365.9296875,11194.009765625,11297.5400390625,83020000
1999-08-25,11326.0400390625,11334.58984375,11198.4501953125,11282.3798828125,99870000
1999-08-26,11198.4501953125,11333.0,11191.48046875,11326.0400390625,74930000
1999-08-27,11090.169921875,11229.16015625,11077.8203125,11198.4501953125,60340000
1999-08-30,10914.1298828125,11123.08984375,10902.099609375,11087.6904296875,70320000
1999-08-31,10829.2802734375,10982.2001953125,10782.1103515625,10909.7001953125,100530000
1999-09-01,10937.8798828125,10941.3603515625,10828.4404296875,10828.4404296875,80830000
1999-09-02,10843.2099609375,10934.080078125,10732.7099609375,10934.080078125,77110000
1999-09-03,11078.4501953125,11087.0,10856.1904296875,10856.1904296875,79660000
1999-09-07,11034.1298828125,11104.099609375,11011.9599609375,11079.080078125,79910000
1999-09-08,11036.33984375,11117.3896484375,10967.0,11034.1298828125,86070000
1999-09-09,11079.400390625,11095.8603515625,10981.8896484375,11031.2802734375,78920000
1999-09-10,11028.4296875,11142.41015625,11023.990234375,11087.0,70470000
1999-09-13,11030.330078125,11042.3603515625,10982.2001953125,11027.400390625,67130000
1999-09-14,10910.330078125,11028.740234375,10886.26953125,11028.740234375,74200000
1999-09-15,10801.419921875,11013.8603515625,10798.5703125,10910.400390625,78970000
1999-09-16,10737.4599609375,10799.25,10626.650390625,10795.76953125,77200000
1999-09-17,10803.6298828125,10860.9404296875,10745.0595703125,10745.3798828125,102600000
1999-09-20,10823.900390625,10845.740234375,10780.83984375,10801.8701171875,57670000
1999-09-21,10598.4697265625,10822.9501953125,10551.9296875,10822.9501953125,82630000
1999-09-22,10524.0703125,10606.0703125,10493.990234375,10599.419921875,95220000
1999-09-23,10318.58984375,10572.509765625,10302.1298828125,10524.0703125,99500000
1999-09-24,10279.330078125,10336.3203125,10187.2001953125,10311.9404296875,94080000
1999-09-27,10303.3896484375,10402.490234375,10279.330078125,10279.330078125,79050000
1999-09-28,10275.5302734375,10310.0400390625,10081.1298828125,10300.509765625,93520000
1999-09-29,10213.48046875,10334.740234375,10210.9404296875,10274.26953125,88810000
1999-09-30,10336.9501953125,10402.8095703125,10212.83984375,10214.1103515625,108360000
1999-10-01,10273.0,10335.6904296875,10184.0302734375,10335.6904296875,109890000
1999-10-04,10401.23046875,10417.6904296875,10274.26953125,10274.580078125,99080000
1999-10-05,10400.58984375,10509.1904296875,10277.1103515625,10401.23046875,118510000
1999-10-06,10588.33984375,10588.33984375,10399.4501953125,10399.76953125,100930000
1999-10-07,10537.0498046875,10604.490234375,10508.240234375,10588.33984375,87860000
1999-10-08,10649.759765625,10655.7802734375,10506.33984375,10534.51953125,96890000
1999-10-11,10648.1796875,10719.099609375,10634.8798828125,10649.759765625,71710000
1999-10-12,10417.0595703125,10648.8095703125,10417.0595703125,10648.8095703125,77470000
1999-10-13,10232.16015625,10443.01953125,10226.4599609375,10412.3095703125,92230000
1999-10-14,10286.6103515625,10342.9697265625,10133.6904296875,10230.8896484375,10030000
1999-10-15,10019.7099609375,10286.6103515625,9998.1796875,10286.6103515625,114640000
1999-10-18,10116.2802734375,10127.990234375,9976.01953125,10018.4501953125,91680000
1999-10-19,10204.9296875,10335.3701171875,10117.5400390625,10117.5400390625,99720000
1999-10-20,10392.3603515625,10392.3603515625,10203.3095703125,10203.3095703125,111750000
1999-10-21,10297.6904296875,10390.7099609375,10177.3798828125,10390.7099609375,188050000
1999-10-22,10470.25,10520.900390625,10298.9599609375,10298.9599609375,127480000
1999-10-25,10349.9296875,10469.2998046875,10315.1103515625,10468.98046875,99380000
